trial_num,trial_id,datetime_start,datetime_complete,duration_sec,buy_threshold,rsi_period,sell_threshold,fitness_sharpe,best_sharpe_so_far,train_sharpe,train_net_profit_pct,train_max_drawdown,train_win_rate,train_total_trades,test_sharpe,test_net_profit_pct,test_max_drawdown,test_win_rate,test_total_trades,train_test_gap_pct
109,15854,2026-01-14 14:31:55.494184,2026-01-14 14:31:55.494184,0.0,20.0,30.0,71.0,0.0001,0.14791908423283348,,,,,,,,,,,
110,15855,2026-01-14 14:32:05.120365,2026-01-14 14:32:05.120365,0.0,20.0,26.0,78.0,0.0001,0.14791908423283348,,,,,,,,,,,
111,15856,2026-01-14 14:32:06.376179,2026-01-14 14:32:06.376179,0.0,29.0,9.0,80.0,0.1526100375219044,0.1526100375219044,,,,,,,,,,,
112,15857,2026-01-14 14:32:08.860423,2026-01-14 14:32:08.860423,0.0,28.0,27.0,76.0,0.0001,0.1526100375219044,,,,,,,,,,,
113,15858,2026-01-14 14:32:09.972061,2026-01-14 14:32:09.972061,0.0,29.0,7.0,61.0,0.0001,0.1526100375219044,,,,,,,,,,,
114,15859,2026-01-14 14:32:11.484800,2026-01-14 14:32:11.484800,0.0,20.0,26.0,60.0,0.0001,0.1526100375219044,,,,,,,,,,,
115,15860,2026-01-14 14:32:12.054597,2026-01-14 14:32:12.054597,0.0,32.0,29.0,78.0,0.0001,0.1526100375219044,,,,,,,,,,,
116,15861,2026-01-14 14:32:12.212354,2026-01-14 14:32:12.212354,0.0,32.0,27.0,64.0,0.0001,0.1526100375219044,,,,,,,,,,,
117,15862,2026-01-14 14:32:12.749601,2026-01-14 14:32:12.749601,0.0,45.0,7.0,76.0,0.0001,0.1526100375219044,,,,,,,,,,,
118,15863,2026-01-14 14:32:14.888053,2026-01-14 14:32:14.888053,0.0,45.0,22.0,64.0,0.0001,0.1526100375219044,,,,,,,,,,,
119,15864,2026-01-14 14:32:17.125182,2026-01-14 14:32:17.125182,0.0,45.0,24.0,71.0,0.09947909845691501,0.1526100375219044,,,,,,,,,,,
120,15865,2026-01-14 14:32:25.775552,2026-01-14 14:32:25.775552,0.0,27.0,16.0,64.0,0.0001,0.1526100375219044,,,,,,,,,,,
121,15866,2026-01-14 14:32:34.797675,2026-01-14 14:32:34.797675,0.0,24.0,12.0,74.0,0.0001,0.1526100375219044,,,,,,,,,,,
122,15867,2026-01-14 14:32:41.298226,2026-01-14 14:32:41.298226,0.0,20.0,30.0,80.0,0.0001,0.1526100375219044,,,,,,,,,,,
123,15868,2026-01-14 14:32:42.805103,2026-01-14 14:32:42.805103,0.0,25.0,30.0,74.0,0.0001,0.1526100375219044,,,,,,,,,,,
124,15869,2026-01-14 14:32:43.140568,2026-01-14 14:32:43.140568,0.0,34.0,30.0,81.0,0.0001,0.1526100375219044,,,,,,,,,,,
125,15870,2026-01-14 14:32:43.434185,2026-01-14 14:32:43.434185,0.0,31.0,11.0,73.0,0.0001,0.1526100375219044,,,,,,,,,,,
126,15871,2026-01-14 14:32:43.550204,2026-01-14 14:32:43.550204,0.0,31.0,17.0,72.0,0.0001,0.1526100375219044,,,,,,,,,,,
