trial_num,trial_id,datetime_start,datetime_complete,duration_sec,risk_per_trade,stop_loss_multiplier,take_profit_multiplier,tema_fast_period,tema_slow_period,fitness_sharpe,best_sharpe_so_far,train_sharpe,train_net_profit_pct,train_max_drawdown,train_win_rate,train_total_trades,test_sharpe,test_net_profit_pct,test_max_drawdown,test_win_rate,test_total_trades,train_test_gap_pct
854,18696,2026-01-14 17:43:47.000153,2026-01-14 17:43:48.031677,1.031524,2.523169918186847,1.6303187857959647,3.285681714837499,14.0,35.0,0.24724391624960654,0.39889793614401337,,,,,,,,,,,
855,18697,2026-01-14 17:43:47.185462,2026-01-14 17:43:47.185462,0.0,2.5557460623302437,1.6851975626140023,1.502015286735426,14.0,35.0,0.14349495674367627,0.39889793614401337,0.2892222620902194,2.071507388547734,-18.457610764085597,0.49454545454545457,275,-2.3840538373428557,-9.805980823386271,-18.73442490252224,0.4782608695652174,138,924.2981781945882
856,18698,2026-01-14 17:43:47.235559,2026-01-14 17:43:48.529678,1.294119,2.636794478753382,1.6029557119191746,2.706110694069533,14.0,35.0,0.3439098493795631,0.39889793614401337,,,,,,,,,,,
857,18699,2026-01-14 17:43:47.472810,2026-01-14 17:43:47.472810,0.0,2.528856762111514,1.6194362261653104,2.4560240827046766,16.0,35.0,0.0001,0.39889793614401337,-0.06679616560846885,-3.558365052078684,-25.256444149028223,0.3754646840148699,269,,,,,,
858,18700,2026-01-14 17:43:47.493203,2026-01-14 17:43:49.035722,1.542519,2.734151644380869,1.6021790068778856,2.7114118215864718,14.0,34.0,0.24568945017380772,0.39889793614401337,,,,,,,,,,,
859,18701,2026-01-14 17:43:47.575533,2026-01-14 17:43:47.575533,0.0,2.5285080177374226,1.6767014385369317,2.7168294064796306,16.0,35.0,0.09120336817714612,0.39889793614401337,0.0016185249743036975,-2.7462610153343405,-24.580077584044126,0.36059479553903345,269,-2.6377182923006592,-13.165221595429543,-19.13268705953999,0.33076923076923076,130,163070.50303072567
860,18702,2026-01-14 17:43:47.612125,2026-01-14 17:43:48.922617,1.310492,2.728821085233635,1.5936178430101002,2.4953048740707655,14.0,34.0,0.2674050615721727,0.39889793614401337,,,,,,,,,,,
861,18703,2026-01-14 17:43:48.002927,2026-01-14 17:43:48.002927,0.0,2.523169918186847,1.6303187857959647,3.285681714837499,14.0,35.0,0.24724391624960654,0.39889793614401337,0.859841539372836,12.51098160881076,-24.402574026211386,0.3490909090909091,275,-2.362005459882828,-12.937167748041803,-19.38326870592909,0.32608695652173914,138,374.70241337789554
862,18704,2026-01-14 17:43:48.056611,2026-01-14 17:43:49.317490,1.260879,2.7310531829528983,1.5831654736358298,2.4801525914032814,14.0,34.0,0.26457036529004324,0.39889793614401337,,,,,,,,,,,
863,18705,2026-01-14 17:43:48.315685,2026-01-14 17:43:48.315685,0.0,2.636794478753382,1.6029557119191746,2.706110694069533,14.0,35.0,0.3439098493795631,0.39889793614401337,1.3915041715875969,21.92531507690228,-18.359129436473776,0.37454545454545457,275,-2.3400964637873183,-11.932574186097941,-17.425619182480613,0.3333333333333333,138,268.1702801593079
864,18706,2026-01-14 17:43:48.787084,2026-01-14 17:43:49.689871,0.902787,2.7243135367409366,1.8290291245774797,2.505383116159825,14.0,34.0,0.22129881865737203,0.39889793614401337,,,,,,,,,,,
865,18707,2026-01-14 17:43:48.881825,2026-01-14 17:43:48.881825,0.0,2.728821085233635,1.5936178430101002,2.4953048740707655,14.0,34.0,0.2674050615721727,0.39889793614401337,0.9707278386469499,13.119678285937447,-16.574429557959512,0.3875432525951557,289,-2.5829859764650145,-13.393266987152813,-19.92562696674617,0.34285714285714286,140,366.087555505291
866,18708,2026-01-14 17:43:48.940454,2026-01-14 17:43:49.550736,0.610282,2.156942009267729,2.5358556693423795,2.64550009987807,14.0,34.0,0.0001,0.39889793614401337,,,,,,,,,,,
867,18709,2026-01-14 17:43:49.019156,2026-01-14 17:43:49.019156,0.0,2.734151644380869,1.6021790068778856,2.7114118215864718,14.0,34.0,0.24568945017380772,0.39889793614401337,0.8512919759559426,11.29402762034526,-16.718990919089137,0.370242214532872,289,-2.2985288824452805,-12.265459271780689,-18.28390980013622,0.32857142857142857,140,370.0047630384616
868,18710,2026-01-14 17:43:49.060023,2026-01-14 17:43:49.998514,0.938491,2.6475763441191718,1.501467453458432,2.5567310487720287,14.0,36.0,0.2936553825755231,0.39889793614401337,,,,,,,,,,,
869,18711,2026-01-14 17:43:49.290403,2026-01-14 17:43:49.290403,0.0,2.7310531829528983,1.5831654736358298,2.4801525914032814,14.0,34.0,0.26457036529004324,0.39889793614401337,0.9551370090952378,12.791196769578628,-16.559639892097877,0.3875432525951557,289,-2.6040352841569208,-13.425504519986442,-19.890702211086918,0.34285714285714286,140,372.6347381956875
870,18712,2026-01-14 17:43:49.339227,2026-01-14 17:43:50.305788,0.966561,2.6396100898525523,2.0321927477403814,2.6358230343436317,14.0,36.0,0.21214376426798556,0.39889793614401337,,,,,,,,,,,
871,18713,2026-01-14 17:43:49.528690,2026-01-14 17:43:49.528690,0.0,2.156942009267729,2.5358556693423795,2.64550009987807,14.0,34.0,0.0001,0.39889793614401337,-0.2617554685547809,-6.2787352916225485,-22.378339142457072,0.39792387543252594,289,,,,,,
872,18714,2026-01-14 17:43:49.562973,2026-01-14 17:43:50.698625,1.135652,2.6523417676140455,1.5531484328832854,2.558702582439769,14.0,36.0,0.33010402816198564,0.39889793614401337,,,,,,,,,,,
873,18715,2026-01-14 17:43:49.678319,2026-01-14 17:43:49.678319,0.0,2.7243135367409366,1.8290291245774797,2.505383116159825,14.0,34.0,0.22129881865737203,0.39889793614401337,0.7171435026155463,9.066385027247312,-17.328365822065695,0.3944636678200692,289,-3.447267862634465,-18.16236158649864,-23.18399592483128,0.3357142857142857,140,580.6942892268679
874,18716,2026-01-14 17:43:49.840222,2026-01-14 17:43:50.952145,1.111923,2.6410631778571267,1.5575784362303886,2.8034151509099865,13.0,36.0,0.3065096553675764,0.39889793614401337,,,,,,,,,,,
875,18717,2026-01-14 17:43:49.987008,2026-01-14 17:43:49.987008,0.0,2.6475763441191718,1.501467453458432,2.5567310487720287,14.0,36.0,0.2936553825755231,0.39889793614401337,1.115104604165377,16.5527042649116,-23.215998167388708,0.3710247349823322,283,-2.46227676005096,-13.08910882273629,-19.622828177915018,0.3142857142857143,140,320.8112809195961
876,18718,2026-01-14 17:43:50.015858,2026-01-14 17:43:51.133002,1.117144,2.598657822131491,1.5713370749653734,2.782748963045612,13.0,35.0,0.2477759967079227,0.39889793614401337,,,,,,,,,,,
877,18719,2026-01-14 17:43:50.288131,2026-01-14 17:43:50.288131,0.0,2.6396100898525523,2.0321927477403814,2.6358230343436317,14.0,36.0,0.21214376426798556,0.39889793614401337,0.6667907034739208,8.663826077381067,-23.726358921221102,0.38869257950530034,283,-2.833375658096982,-16.279322605103232,-21.372832881852442,0.3357142857142857,140,524.9272887782245
878,18720,2026-01-14 17:43:50.325315,2026-01-14 17:43:51.423598,1.098283,2.600557988765001,1.5607010692584309,2.8014051629545165,13.0,35.0,0.2682426916513594,0.39889793614401337,,,,,,,,,,,
879,18721,2026-01-14 17:43:50.622432,2026-01-14 17:43:50.622432,0.0,2.6523417676140455,1.5531484328832854,2.558702582439769,14.0,36.0,0.33010402816198564,0.39889793614401337,1.315572154890921,20.573852607081886,-20.102035200522028,0.37809187279151946,283,-2.627981500285441,-14.050233101554369,-20.34424138609834,0.3142857142857143,140,299.7595867710758
880,18722,2026-01-14 17:43:50.746168,2026-01-14 17:43:51.783050,1.036882,2.5848531549144917,1.708677227013008,2.786589913425848,13.0,33.0,0.10740157806133692,0.39889793614401337,,,,,,,,,,,
881,18723,2026-01-14 17:43:50.929651,2026-01-14 17:43:50.929651,0.0,2.6410631778571267,1.5575784362303886,2.8034151509099865,13.0,36.0,0.3065096553675764,0.39889793614401337,1.1858031045216701,18.311008633673442,-18.716440398680756,0.3684210526315789,285,-2.1962560339476473,-11.720309455478382,-18.25342829520846,0.31690140845070425,142,285.21253870671677
882,18724,2026-01-14 17:43:50.968397,2026-01-14 17:43:51.998539,1.030142,2.599228939357642,1.7012987156973374,3.4764189818900166,13.0,35.0,0.3330930033661513,0.39889793614401337,,,,,,,,,,,
883,18725,2026-01-14 17:43:51.124736,2026-01-14 17:43:51.124736,0.0,2.598657822131491,1.5713370749653734,2.782748963045612,13.0,35.0,0.2477759967079227,0.39889793614401337,0.8627679818935746,11.721010360418092,-18.302751898099213,0.3588850174216028,287,-2.5945222585595125,-13.450617931061032,-19.582126689317903,0.3263888888888889,144,400.7207398755273
884,18726,2026-01-14 17:43:51.351235,2026-01-14 17:43:52.299405,0.94817,2.606340116477497,1.70780834967626,2.629542610361911,14.0,35.0,0.2889576978509338,0.39889793614401337,,,,,,,,,,,
885,18727,2026-01-14 17:43:51.402120,2026-01-14 17:43:51.402120,0.0,2.600557988765001,1.5607010692584309,2.8014051629545165,13.0,35.0,0.2682426916513594,0.39889793614401337,0.9753348040824766,13.734042372505515,-18.11039993480329,0.3588850174216028,287,-2.8968079500826724,-15.022352950928466,-21.141585898581017,0.3194444444444444,144,397.0065189878851
886,18728,2026-01-14 17:43:51.439359,2026-01-14 17:43:52.463371,1.024012,2.4420327621342417,1.6898341443075386,2.6224358655204694,15.0,33.0,0.20616326482008304,0.39889793614401337,,,,,,,,,,,
887,18729,2026-01-14 17:43:51.774154,2026-01-14 17:43:51.774154,0.0,2.5848531549144917,1.708677227013008,2.786589913425848,13.0,33.0,0.10740157806133692,0.39889793614401337,0.09070867933735305,-1.0403323642586986,-17.666207699536894,0.3588039867109635,301,-3.404630020997709,-18.05566854201961,-22.578023875579845,0.32432432432432434,148,3853.3674240097903
