trial_num,trial_id,datetime_start,datetime_complete,duration_sec,bb_period,bb_std_dev,ema_period,stoch_overbought,stoch_oversold,fitness_sharpe,best_sharpe_so_far,train_sharpe,train_net_profit_pct,train_max_drawdown,train_win_rate,train_total_trades,test_sharpe,test_net_profit_pct,test_max_drawdown,test_win_rate,test_total_trades,train_test_gap_pct
11,19853,2026-01-15 19:39:25.517337,2026-01-15 19:39:25.517337,0.0,18.0,2.267688364497321,44.0,75.0,15.0,0.1629793357514963,0.40603726312988475,0.6610710420607372,2.024241015949949,-4.938552035614851,0.7142857142857143,35,-1.1586521013230937,-1.4833056037508179,-2.4148690072263057,0.5294117647058824,17,275.26892385291325
12,19854,2026-01-15 19:39:25.575289,2026-01-15 19:39:27.753561,2.178272,24.0,1.7614822725212997,56.0,83.0,15.0,0.0001,0.40603726312988475,,,,,,,,,,,
13,19855,2026-01-15 19:39:27.271919,2026-01-15 19:39:27.271919,0.0,25.0,1.9680405673539512,55.0,84.0,29.0,0.0001,0.40603726312988475,-0.0622807117760738,-0.3554468128968339,-4.5568589722064345,0.7272727272727273,44,,,,,,
14,19856,2026-01-15 19:39:27.391678,2026-01-15 19:39:30.434621,3.042943,35.0,2.4564325899989536,69.0,78.0,21.0,0.11226348589869402,0.40603726312988475,,,,,,,,,,,
15,19857,2026-01-15 19:39:27.737915,2026-01-15 19:39:27.737915,0.0,24.0,1.7614822725212997,56.0,83.0,15.0,0.0001,0.40603726312988475,-0.37093650998973904,-1.2528717101320883,-4.923986775749456,0.75,24,,,,,,
16,19858,2026-01-15 19:39:27.767606,2026-01-15 19:39:29.929523,2.161917,33.0,2.109019669241722,66.0,75.0,21.0,0.0001,0.40603726312988475,,,,,,,,,,,
17,19859,2026-01-15 19:39:28.219956,2026-01-15 19:39:28.219956,0.0,34.0,1.986116736569775,63.0,87.0,18.0,0.09570451902303283,0.40603726312988475,0.29619902193698844,0.6038617106665423,-3.04933091644477,0.8095238095238095,21,-1.5716703909459049,-1.359043394220732,-2.807710378019357,0.7333333333333333,15,630.6129576890543
18,19860,2026-01-15 19:39:28.259318,2026-01-15 19:39:31.058543,2.799225,30.0,1.5108619808170776,69.0,75.0,22.0,0.10893487409347899,0.40603726312988475,,,,,,,,,,,
19,19861,2026-01-15 19:39:28.357329,2026-01-15 19:39:28.357329,0.0,29.0,2.0966027557892715,68.0,73.0,16.0,0.1369703556944576,0.40603726312988475,0.4167735306260257,1.293621337382752,-4.349335155310586,0.6136363636363636,44,-3.1317574207626744,-5.165941621387877,-5.165941621387704,0.5862068965517241,29,851.4290593403414
20,19862,2026-01-15 19:39:28.391618,2026-01-15 19:39:31.409975,3.018357,30.0,1.5165764802462078,40.0,79.0,21.0,0.16989117016937869,0.40603726312988475,,,,,,,,,,,
21,19863,2026-01-15 19:39:29.904352,2026-01-15 19:39:29.904352,0.0,33.0,2.109019669241722,66.0,75.0,21.0,0.0001,0.40603726312988475,-0.574929612747971,-1.8762571068113583,-4.817044590197894,0.6153846153846154,52,,,,,,
22,19864,2026-01-15 19:39:29.941978,2026-01-15 19:39:32.305507,2.363529,30.0,1.5051125453795098,48.0,79.0,26.0,0.0001,0.40603726312988475,,,,,,,,,,,
23,19865,2026-01-15 19:39:30.366790,2026-01-15 19:39:30.366790,0.0,35.0,2.4564325899989536,69.0,78.0,21.0,0.11226348589869402,0.40603726312988475,0.2559976690504674,0.6153685026083104,-4.140061338903456,0.6511627906976745,43,-3.6186106363314625,-6.189158042180167,-6.189158042180121,0.5862068965517241,29,1513.5326504156917
24,19866,2026-01-15 19:39:30.533065,2026-01-15 19:39:33.432616,2.899551,29.0,1.5209561252519093,40.0,72.0,26.0,0.0891323373339897,0.40603726312988475,,,,,,,,,,,
