trial_num,trial_id,datetime_start,datetime_complete,duration_sec,buy_threshold,rsi_period,sell_threshold,fitness_sharpe,best_sharpe_so_far,train_sharpe,train_net_profit_pct,train_max_drawdown,train_win_rate,train_total_trades,test_sharpe,test_net_profit_pct,test_max_drawdown,test_win_rate,test_total_trades,train_test_gap_pct
150,13855,2026-01-13 20:11:19.666099,2026-01-13 20:11:19.666099,0.0,37.0,28.0,60.0,0.0001,0.17011187877581233,,,,,,,,,,,
151,13856,2026-01-13 20:11:20.528139,2026-01-13 20:11:20.528139,0.0,26.0,9.0,76.0,0.0001,0.17011187877581233,,,,,,,,,,,
152,13857,2026-01-13 20:11:28.015365,2026-01-13 20:11:28.015365,0.0,24.0,9.0,69.0,0.0001,0.17011187877581233,,,,,,,,,,,
153,13858,2026-01-13 20:11:31.544519,2026-01-13 20:11:31.544519,0.0,34.0,21.0,62.0,0.0001,0.17011187877581233,,,,,,,,,,,
154,13859,2026-01-13 20:11:31.907861,2026-01-13 20:11:31.907861,0.0,35.0,25.0,76.0,0.0001,0.17011187877581233,,,,,,,,,,,
155,13860,2026-01-13 20:11:31.954762,2026-01-13 20:11:31.954762,0.0,20.0,18.0,69.0,0.0001,0.17011187877581233,,,,,,,,,,,
156,13861,2026-01-13 20:11:42.372047,2026-01-13 20:11:42.372047,0.0,24.0,25.0,76.0,0.0001,0.17011187877581233,,,,,,,,,,,
157,13862,2026-01-13 20:11:42.522339,2026-01-13 20:11:42.522339,0.0,42.0,26.0,63.0,0.0001,0.17011187877581233,,,,,,,,,,,
158,13863,2026-01-13 20:11:43.099127,2026-01-13 20:11:43.099127,0.0,30.0,30.0,74.0,0.0001,0.17011187877581233,,,,,,,,,,,
159,13864,2026-01-13 20:11:43.649653,2026-01-13 20:11:43.649653,0.0,35.0,28.0,69.0,0.0001,0.17011187877581233,,,,,,,,,,,
160,13865,2026-01-13 20:11:53.249565,2026-01-13 20:11:53.249565,0.0,29.0,30.0,77.0,0.0001,0.17011187877581233,,,,,,,,,,,
161,13866,2026-01-13 20:11:54.421012,2026-01-13 20:11:54.421012,0.0,26.0,27.0,70.0,0.0001,0.17011187877581233,,,,,,,,,,,
162,13867,2026-01-13 20:11:55.586202,2026-01-13 20:11:55.586202,0.0,24.0,25.0,68.0,0.0001,0.17011187877581233,,,,,,,,,,,
163,13868,2026-01-13 20:12:02.864187,2026-01-13 20:12:02.864187,0.0,43.0,8.0,81.0,0.0001,0.17011187877581233,,,,,,,,,,,
164,13869,2026-01-13 20:12:06.865703,2026-01-13 20:12:06.865703,0.0,26.0,11.0,63.0,0.0001,0.17011187877581233,,,,,,,,,,,
165,13870,2026-01-13 20:12:07.532182,2026-01-13 20:12:07.532182,0.0,27.0,28.0,76.0,0.0001,0.17011187877581233,,,,,,,,,,,
166,13871,2026-01-13 20:12:16.922190,2026-01-13 20:12:16.922190,0.0,25.0,14.0,70.0,0.0001,0.17011187877581233,,,,,,,,,,,
